t,z0,z1,z2,z3
2.37,-0.0848166740521058,0.005982521997219187,-0.03561520164582106,0.12678015918140703
2.38,-0.09757966352360953,-0.0003162426101564267,-0.03664145114148587,0.12475015290720423
2.39,-0.1066063170526162,0.001343280651108461,-0.03633785921688433,0.12775355966843094
2.4,-0.11244704107699943,0.009636427286276977,-0.03813226586623084,0.13207053572873564
2.41,-0.11699930958683215,0.020067255999682523,-0.042624208184313526,0.13291367893586295
2.42,-0.12161033512005458,0.027777449626442144,-0.04714150832368166,0.1276520387023072
2.43,-0.12604861777286783,0.03002291843967879,-0.047563306513483075,0.11755710952923334
2.44,-0.12866093671392734,0.027300524723556874,-0.04116468087844268,0.10723425328018234
2.45,-0.12812237009025113,0.022747433901888978,-0.02958640938290784,0.1013687440139697
2.46,-0.12485161627847725,0.019084284275502364,-0.01751287670729107,0.10140182548596129
2.47,-0.1212250530475113,0.016980195931074388,-0.010031088794967138,0.10492949118210337
2.48,-0.12042874784591866,0.01487688716588903,-0.009675360391264928,0.10744694107908445
2.49,-0.12434948471223685,0.01049485772371933,-0.0146573240816627,0.10563482180216911
2.5,-0.13213452168898654,0.003056469946617374,-0.020445363011221143,0.09989351081796975
2.5100000000000002,-0.14096495820294694,-0.006065951251720235,-0.023028587182733512,0.09358095254790354
2.52,-0.14782164951277577,-0.014178544499485364,-0.02115420581193422,0.09060154657953257
2.5300000000000002,-0.1513045099234417,-0.018834990160024476,-0.016730887393659747,0.09289314325783003
2.54,-0.15264164849153833,-0.01960140184515697,-0.013148235036932457,0.09881681574023642
2.5500000000000003,-0.15403941765869783,-0.01763378287848103,-0.012351366031853777,0.10511299094048769
2.56,-0.15683160898136944,-0.01456169562468125,-0.013803672327386055,0.10904546632623016
2.57,-0.16032063220210907,-0.011362396627333196,-0.015169540918708339,0.10983077024364567
2.58,-0.16224926712532797,-0.008086626161772102,-0.014414711407642328,0.10851070606501599
2.59,-0.1609688217653,-0.004599576142625794,-0.011848071996282955,0.1061626471939783
2.6,-0.1569364101559106,-0.00133618740720097,-0.010042698810140433,0.10249043847448168
2.61,-0.15256741296021792,0.000841594802593465,-0.012272844483144854,0.096050788361474
2.62,-0.15053095244662976,0.001655940479311592,-0.020531185995368392,0.08571312401765833
2.63,-0.15113747335221261,0.0026111316038045923,-0.03358043858854698,0.07285815899120597
2.64,-0.15200491225810786,0.00645659922291196,-0.04820578989371335,0.06113524931063725
2.65,-0.14976889561634965,0.015440879402067592,-0.060968779365217524,0.054836484703261336
2.66,-0.14277773867442783,0.029202965657227187,-0.06999543289422419,0.056496007964526224
2.67,-0.13322541205940444,0.043579077973783575,-0.07583615691860743,0.06478915459969474
2.68,-0.12601896516806632,0.052637824832410834,-0.08038842542844014,0.07521998331310029
2.69,-0.12542475602094452,0.052063375051699015,-0.08499945096166257,0.0829301769398599
2.7,-0.13215535405774687,0.04177123617126953,-0.08943773361447582,0.08517564575309655
2.71,-0.14253015721607737,0.02631058526853597,-0.09205005255553539,0.0824532520369745
2.72,-0.15065632853368183,0.012485857566064254,-0.09151148593185905,0.07790016121530659
2.73,-0.15286487088697973,0.0046682264849700825,-0.08824073212008539,0.07423701158892021
2.74,-0.14962874377979496,0.0029017210966940585,-0.08461416888911936,0.0721329232444922
2.75,-0.14477304628303017,0.0035859351384758126,-0.08381786368752668,0.07002961447930671
2.7600000000000002,-0.14219904707624303,0.0025815927894759644,-0.08773860055384504,0.06564758503713691
2.77,-0.1422662638323749,-0.0010671039789739711,-0.09552363753059454,0.058209197260035137
2.7800000000000002,-0.1417045370867958,-0.004635519563336535,-0.10435407404455468,0.04908677606169781
2.79,-0.13629268072528816,-0.003947927258427991,-0.11121076535438376,0.0409741828139324
2.8000000000000003,-0.1244097384858245,0.003329245076843748,-0.1146936257650497,0.03631773715339329
2.81,-0.10963700080140641,0.014746412492819078,-0.11603076433314632,0.03555132546826079
2.82,-0.09809065867109786,0.024965267232646998,-0.11742853350030569,0.03751894443493655
2.83,-0.09459404140408822,0.029034885490479903,-0.12022072482297744,0.04059103168873651
2.84,-0.09941938418090539,0.025628857984140968,-0.12370974804371718,0.043790330686084664
2.85,-0.10746859273114803,0.01846532959591203,-0.125638382966936,0.04706610115164577
2.86,-0.11193729908868927,0.01363334495279693,-0.1243579376069081,0.05055315117079186
2.87,-0.10859533611085039,0.015587448941013812,-0.12032552599751872,0.05381653990621671
2.88,-0.09780272506362825,0.024667322649923037,-0.1159565288018258,0.05599432211601128
2.89,-0.08370583334495241,0.037019150829435785,-0.11392006828823775,0.056808667792729355
2.9,-0.07118319520124639,0.0470889341370313,-0.1145265891938206,0.057763858917222355
2.91,-0.06254592659500054,0.05148343596998246,-0.11539402809971583,0.061609326536330146
2.92,-0.057359236748489334,0.050376127398153336,-0.11315801145795763,0.07059360671548535
2.93,-0.054053621974687216,0.04693204782992126,-0.10616685451603582,0.08435569297064495
2.94,-0.05201219734522705,0.04510845120130999,-0.09661452790101244,0.09873180528720134
2.95,-0.05230769170989772,0.04679602895660458,-0.0894080810096743,0.1077905521458286
2.96,-0.05643515742142664,0.05092713495794357,-0.08881387186255252,0.10721610236511678
2.97,-0.06451599697827136,0.05417000702364537,-0.09554446989935486,0.09692396348468729
2.98,-0.07439883787467631,0.052522775424047666,-0.10591927305768471,0.08146331258195474
2.99,-0.08244535131534647,0.04409094459051824,-0.11404544437528946,0.06763858487948274
3.0,-0.08576439608823479,0.03004949981922478,-0.11625398672858772,0.059820953798387845
3.0100000000000002,-0.0833597488519813,0.014601148891801335,-0.11301785962140296,0.05805444841011182
3.02,-0.0760699866868488,0.003714376497424135,-0.10816216212463818,0.058738662451893575
3.0300000000000002,-0.0657327938193232,0.002547653725937092,-0.10558816291785104,0.05773432010289373
3.04,-0.0540432190906765,0.01254527699317512,-0.10565537967398288,0.05408562333444379
3.0500000000000003,-0.04239939025945247,0.030959373774846075,-0.10509365292840364,0.050517207750081124
3.06,-0.03243246845779678,0.05191216734804355,-0.09968179656689614,0.05120480005498977
3.0700000000000003,-0.02630292339622376,0.06898072784598684,-0.0877988543274325,0.05848197239026151
3.08,-0.025452827788929613,0.07906994238086769,-0.07302611664301441,0.06989913980623684
3.09,-0.029592875800362038,0.0834306075225638,-0.06147977451270585,0.08011799454606476
3.1,-0.03617100246078912,0.08614100098278567,-0.05798315724569622,0.08418761280389767
3.11,-0.04124790595757816,0.09103337690564035,-0.06280850002251294,0.08078158529755909
3.12,-0.04165882700258443,0.09865723391161517,-0.07085770857275554,0.07361805690933025
3.13,-0.03709401876349416,0.10599656745440393,-0.0753264149302973,0.06878607226621458
3.14,-0.02979905289572481,0.10934261380751388,-0.07198445195245838,0.07074017625443157
3.15,-0.02289085458799232,0.1075718976524407,-0.06119184090523624,0.0798200499633408
3.16,-0.018244755151160152,0.10388381620323302,-0.047094949186560396,0.09217187814285355
3.17,-0.015104156653365938,0.10419041628980515,-0.03457231104285439,0.10224166145044906
3.18,-0.011298111204922547,0.11263361976635387,-0.025935042436608532,0.10663616328340023
3.19,-0.005062265694655475,0.12876756368378173,-0.020748352590097333,0.1055288547115711
3.2,0.0037298998895396174,0.1475706452773175,-0.017442737816295215,0.10208477514333902
3.21,0.01368487571561905,0.16266710121111289,-0.015401313186835046,0.10026117851472775
3.22,0.023463698325765836,0.17125554595512338,-0.015696807551505716,0.10194875627002234
3.23,0.03286259594866965,0.17548591527366164,-0.019824273263034636,0.10607986227136133
3.24,0.042460471686280976,0.18038034711914186,-0.02790511281987935,0.10932273433706313
3.25,0.052256464768923955,0.1897911907568529,-0.03778795371628431,0.10767550273746543
3.2600000000000002,0.060545707581419986,0.20246016655187993,-0.04583446715695446,0.099243671903936
3.27,0.06465533866001007,0.2131675009561803,-0.04915351192984278,0.08520222713264153
3.2800000000000002,0.06285219384774235,0.21642140137813815,-0.04674886469358929,0.0697538762052191
3.29,0.05602933837569819,0.21029400178072222,-0.0394591025284568,0.0588671038108419
3.3000000000000003,0.047940092849921775,0.19819781056963703,-0.029121909660931204,0.057700381039354855
3.31,0.04258225837262339,0.18591211820488557,-0.01743233493228449,0.06769800430659288
3.3200000000000003,0.041465212485389716,0.17714176896225087,-0.005788506101060466,0.08611210108826384
3.33,0.04272371635302179,0.17139509310852252,0.004178415700595229,0.10706489466146131
3.34,0.04253854522350009,0.1649935168589416,0.01030796076216797,0.12413345515940369
3.35,0.03872103336074559,0.1551356811476976,0.011158056369462393,0.13422266969428545
3.36,0.03283962127993581,0.14299033509230075,0.007018008358029965,0.13858333483598156
3.37,0.02936758451619055,0.13314738821814337,0.0004398816976028819,0.14129372829620343
3.38,0.03266636311617965,0.13032609759971087,-0.004637021799186149,0.14618610421905812
3.39,0.04315233589629054,0.13500217601701398,-0.0050479428441924275,0.15380996122503293
3.4,0.05630800830734391,0.14224840727490423,-0.00048313460510215987,0.1611492947678217
3.41,0.06561426857081411,0.14508203499028605,0.006811831262667194,0.16449534112093164
3.42,0.06642488900598091,0.13885986436435122,0.013720029570399684,0.16272462496585846
3.43,0.05875513612031945,0.1242725132627492,0.018366129007231852,0.15903654351665078
3.44,0.047863903699579144,0.10747008540060664,0.021506727505026066,0.1593431436032229
3.45,0.03990957020454866,0.09502661098161093,0.025312772953469457,0.16778634707977164
3.46,0.03865422481145972,0.0904387723873206,0.03154861846373653,0.1839202909971995
3.47,0.04378221074905614,0.09286800774258828,0.04034078404793162,0.20272337259073528
3.48,0.05152413286097578,0.09853960014421735,0.05029575987401105,0.21781982852453063
3.49,0.05776833052568649,0.10418704940762337,0.06007458248415784,0.22640827326854113
3.5,0.060394545453832355,0.10872673317227034,0.06947348010706166,0.2306386425870794
3.5100000000000002,0.05969836026990198,0.11246453090617252,0.07907135584467298,0.2355330744325596
3.52,0.05749978674562137,0.1152269780137674,0.08886734892731596,0.2449439180702707
3.5300000000000002,0.055838505764355784,0.11546769152886692,0.09715659173981199,0.2576128938652977
3.54,0.05603939265221097,0.1114321917862696,0.10126622281840207,0.26832022826959806
3.5500000000000003,0.058800883194647144,0.10319410795491595,0.09946307800613435,0.2715741286915559
3.56,0.06427627236640701,0.09361395035141172,0.0926402225340902,0.26544672909413997
3.5700000000000003,0.07167335274329302,0.08701452521060542,0.08455097700831378,0.2533505378830548
3.58,0.07904499348817748,0.08567500723510803,0.07919314253101539,0.24106484551830332
3.59,0.08384059234309137,0.0879921695628494,0.07807609664378166,0.23229449627566906
3.6,0.08415918286865125,0.08930468004795374,0.07933460051141379,0.22654782042194027
3.61,0.08014327591151474,0.0849338633346423,0.0791494293818921,0.22014624417235937
3.62,0.07476149767808649,0.07454067325232126,0.07533191751913759,0.21028840846111535
3.63,0.07170947462204892,0.06227973666790666,0.06945050543832781,0.19814306240571852
3.64,0.07309897685493308,0.05411606036262094,0.06597846867458255,0.18830011553156115
3.65,0.0777085727874008,0.05381412228497594,0.06927724727457166,0.18547882491312861
3.66,0.08110184328891637,0.05977441398802641,0.07976322005468255,0.19015490333043172
3.67,0.07869281085625757,0.06624502235581588,0.09291889246573591,0.19740113458832198
3.68,0.06869370194752868,0.0676403686328278,0.10222515272920611,0.20023476230370382
