t,z0,z1,z2,z3
2.77,0.05351352391955841,0.0903768762443634,0.007519599302725245,0.0364014861182572
2.7800000000000002,0.05777497544281462,0.0899080319572007,0.005323597834402435,0.03214793125524285
2.79,0.06409121212568497,0.09095321527237168,0.004187262020970725,0.027487273579312722
2.8000000000000003,0.07031422126714879,0.09397838705335293,0.0039095553685630086,0.023608910739523103
2.81,0.07426310355621875,0.09715695139042503,0.0034460884242481196,0.020903219570751967
2.82,0.07538543068767388,0.09841457160464678,0.0016228890476089526,0.018651870785713256
2.83,0.07522909523231566,0.09749528320746206,-0.0021045312042113806,0.015659960301206706
2.84,0.0763121420513197,0.09633251791114149,-0.0073391671996732395,0.011279421433659611
2.85,0.0801885568730755,0.09744164496456753,-0.013008784010886084,0.005981119542384295
2.86,0.08615433950240879,0.10169152024131582,-0.017927051494804024,0.0010677488683260036
2.87,0.09159663909278651,0.10732026796444402,-0.02122317589657515,-0.0021458604695978644
2.88,0.09376604822497438,0.11101955926216919,-0.022427036126338985,-0.0029904712926513014
2.89,0.0916813518096835,0.11021140834418117,-0.021339388063328333,-0.0015237337194903481
2.9,0.08676867643711896,0.10468749142851297,-0.017969184431839674,0.001786277283083146
2.91,0.08178342001989085,0.09634970715180267,-0.012655966327824899,0.006288274401998167
2.92,0.07885043025433491,0.0874001968681354,-0.006194761898838629,0.011064576922577285
2.93,0.07809241294768146,0.07860646189132958,0.0003317848945768527,0.014845692890088859
2.94,0.07783337993213958,0.0691479215143939,0.006080237005550797,0.016417948605873145
2.95,0.07614823426536815,0.05814297770462445,0.011005836428916851,0.015575119354545182
2.96,0.07251380773270909,0.04644227122154201,0.015950374911946962,0.013944771409542894
2.97,0.06828051201356143,0.03695608483372632,0.022030111125561087,0.014761271781325741
2.98,0.06562360792675762,0.03295355133463336,0.02966323795075573,0.021271793377803508
2.99,0.06580552671264916,0.035484584341156374,0.037974756058157824,0.03458350516717433
3.0,0.06809524305068107,0.041936934297347184,0.04515266732118395,0.052469147016175194
3.0100000000000002,0.07016817462272532,0.047007671729954,0.04963825525405222,0.07021022071897152
3.02,0.06968420200532556,0.0456012362800288,0.0513288603344414,0.08315569687153175
3.0300000000000002,0.06588159784009828,0.03574010744816594,0.05184174400464965,0.08934590735790512
3.04,0.06005077072021992,0.019561451742692568,0.05351352391955804,0.09037687624436343
3.0500000000000003,0.05460547575653683,0.0018511452504801724,0.0577749754428139,0.0899080319572007
3.06,0.051474330657306874,-0.012753720975759764,0.06409121212568411,0.09095321527237141
3.0700000000000003,0.05094743012927119,-0.02202963447904505,0.0703142212671481,0.09397838705335249
3.08,0.05169431759408624,-0.026656530643381072,0.07426310355621843,0.09715695139042474
3.09,0.051797858508482154,-0.029046301288422942,0.07538543068767387,0.09841457160464678
3.1,0.04999178500653061,-0.0316328618858305,0.07522909523231565,0.09749528320746224
3.11,0.04628971430123205,-0.035747246970439496,0.0763121420513194,0.09633251791114154
3.12,0.0417440897672057,-0.0414375802729927,0.08018855687307483,0.09744164496456717
3.13,0.03769334892623284,-0.04784386523866041,0.08615433950240799,0.10169152024131511
3.14,0.035092534436626244,-0.05359328289852115,0.09159663909278598,0.10732026796444336
3.15,0.03428303577418902,-0.05708080454085116,0.09376604822497438,0.11101955926216897
3.16,0.035132929752240465,-0.05687731430343238,0.09168135180968401,0.11021140834418158
3.17,0.037242918448166455,-0.05241119718263677,0.08676867643711965,0.10468749142851393
3.18,0.0400081029178236,-0.044602221355353494,0.08178342001989139,0.09634970715180383
3.19,0.042591205036429866,-0.03583517937666897,0.07885043025433512,0.08740019686813652
3.2,0.04401250934827014,-0.028970142451149556,0.07809241294768147,0.07860646189133073
3.21,0.04345828045979297,-0.025837790504308566,0.07783337993213967,0.0691479215143952
3.22,0.040669013466550344,-0.026221855409982696,0.0761482342653685,0.058142977704625946
